date,airline,flight_no,dep_time,bucket,capacity,booked,seats_available,distance_km,month
2025-04-15,Azul,AZ4095,08:30:00,06:00-10:00,136,119,17,360,2025-04
2025-04-15,Azul,AZ3459,06:50:00,06:00-10:00,136,90,46,360,2025-04
2025-04-15,Azul,AZ9195,08:15:00,06:00-10:00,186,127,59,360,2025-04
2025-04-15,Azul,AZ2088,11:30:00,10:00-12:00,136,100,36,360,2025-04
2025-04-15,Azul,AZ6611,15:35:00,12:00-16:00,162,139,23,360,2025-04
2025-04-15,Azul,AZ8810,18:30:00,16:00-20:00,144,102,42,360,2025-04
2025-04-16,LATAM,LA4459,07:05:00,06:00-10:00,186,158,28,360,2025-04
2025-04-16,LATAM,LA9907,06:15:00,06:00-10:00,144,133,11,360,2025-04
2025-04-16,LATAM,LA9443,09:00:00,06:00-10:00,136,99,37,360,2025-04
2025-04-16,LATAM,LA7066,08:20:00,06:00-10:00,186,159,27,360,2025-04
2025-04-16,LATAM,LA3935,11:30:00,10:00-12:00,174,155,19,360,2025-04
2025-04-16,LATAM,LA4973,14:10:00,12:00-16:00,136,120,16,360,2025-04
2025-04-16,LATAM,LA7302,12:40:00,12:00-16:00,186,130,56,360,2025-04
2025-04-16,LATAM,LA7391,14:10:00,12:00-16:00,144,93,51,360,2025-04
2025-04-16,LATAM,LA7660,12:30:00,12:00-16:00,136,105,31,360,2025-04
2025-04-16,LATAM,LA5019,19:20:00,16:00-20:00,174,117,57,360,2025-04
2025-04-16,GOL,GO7226,09:30:00,06:00-10:00,174,144,30,360,2025-04
2025-04-16,GOL,GO1353,07:10:00,06:00-10:00,186,132,54,360,2025-04
2025-04-16,GOL,GO6772,13:20:00,12:00-16:00,174,147,27,360,2025-04
2025-04-16,GOL,GO3245,19:50:00,16:00-20:00,136,99,37,360,2025-04
2025-04-16,GOL,GO4167,17:20:00,16:00-20:00,136,116,20,360,2025-04
2025-04-16,GOL,GO7511,17:10:00,16:00-20:00,144,95,49,360,2025-04
2025-04-16,GOL,GO4206,17:45:00,16:00-20:00,136,110,26,360,2025-04
2025-04-16,GOL,GO6968,17:15:00,16:00-20:00,174,122,52,360,2025-04
2025-04-16,GOL,GO4697,19:00:00,16:00-20:00,136,113,23,360,2025-04
2025-04-16,Azul,AZ7301,09:50:00,06:00-10:00,144,123,21,360,2025-04
2025-04-16,Azul,AZ3232,14:40:00,12:00-16:00,186,124,62,360,2025-04
2025-04-16,Azul,AZ4761,17:55:00,16:00-20:00,162,130,32,360,2025-04
2025-04-16,Azul,AZ5173,18:05:00,16:00-20:00,162,112,50,360,2025-04
2025-04-16,Azul,AZ1417,20:40:00,20:00-06:00,174,140,34,360,2025-04
2025-04-16,Azul,AZ9038,05:05:00,20:00-06:00,186,149,37,360,2025-04
2025-04-17,LATAM,LA7188,07:10:00,06:00-10:00,186,173,13,360,2025-04
2025-04-17,LATAM,LA2348,10:45:00,10:00-12:00,186,138,48,360,2025-04
2025-04-17,LATAM,LA9889,11:35:00,10:00-12:00,144,129,15,360,2025-04
2025-04-17,LATAM,LA1464,11:55:00,10:00-12:00,144,100,44,360,2025-04
2025-04-17,LATAM,LA8643,12:25:00,12:00-16:00,136,91,45,360,2025-04
2025-04-17,LATAM,LA1471,15:10:00,12:00-16:00,186,133,53,360,2025-04
2025-04-17,LATAM,LA1043,14:00:00,12:00-16:00,162,109,53,360,2025-04
2025-04-17,LATAM,LA9446,17:50:00,16:00-20:00,162,116,46,360,2025-04
2025-04-17,LATAM,LA6982,16:15:00,16:00-20:00,144,108,36,360,2025-04
2025-04-17,LATAM,LA6684,18:55:00,16:00-20:00,174,129,45,360,2025-04
2025-04-17,GOL,GO8214,06:50:00,06:00-10:00,136,113,23,360,2025-04
2025-04-17,GOL,GO6288,08:50:00,06:00-10:00,162,108,54,360,2025-04
2025-04-17,GOL,GO6152,11:25:00,10:00-12:00,174,156,18,360,2025-04
2025-04-17,GOL,GO6184,10:05:00,10:00-12:00,136,97,39,360,2025-04
2025-04-17,GOL,GO1999,10:50:00,10:00-12:00,136,121,15,360,2025-04
2025-04-17,GOL,GO2672,12:05:00,12:00-16:00,144,118,26,360,2025-04
2025-04-17,GOL,GO3207,19:30:00,16:00-20:00,144,129,15,360,2025-04
2025-04-17,GOL,GO2162,16:30:00,16:00-20:00,186,154,32,360,2025-04
2025-04-17,GOL,GO1204,17:45:00,16:00-20:00,174,161,13,360,2025-04
2025-04-17,Azul,AZ5995,07:00:00,06:00-10:00,186,128,58,360,2025-04
2025-04-17,Azul,AZ7647,07:50:00,06:00-10:00,174,121,53,360,2025-04
2025-04-17,Azul,AZ8313,11:35:00,10:00-12:00,186,139,47,360,2025-04
2025-04-17,Azul,AZ6735,13:00:00,12:00-16:00,136,106,30,360,2025-04
2025-04-17,Azul,AZ8035,05:05:00,20:00-06:00,136,99,37,360,2025-04
2025-04-17,Azul,AZ7158,20:00:00,20:00-06:00,144,101,43,360,2025-04
2025-04-18,LATAM,LA4568,06:15:00,06:00-10:00,186,155,31,360,2025-04
2025-04-18,LATAM,LA8571,09:40:00,06:00-10:00,162,107,55,360,2025-04
2025-04-18,LATAM,LA3841,07:05:00,06:00-10:00,136,96,40,360,2025-04
2025-04-18,LATAM,LA5480,10:15:00,10:00-12:00,144,121,23,360,2025-04
2025-04-18,LATAM,LA4932,13:00:00,12:00-16:00,162,120,42,360,2025-04
2025-04-18,LATAM,LA4380,14:35:00,12:00-16:00,174,139,35,360,2025-04
2025-04-18,LATAM,LA6666,15:25:00,12:00-16:00,186,163,23,360,2025-04
2025-04-18,LATAM,LA6273,14:30:00,12:00-16:00,162,141,21,360,2025-04
2025-04-18,LATAM,LA7167,18:15:00,16:00-20:00,162,147,15,360,2025-04
2025-04-18,LATAM,LA1501,17:00:00,16:00-20:00,144,125,19,360,2025-04
2025-04-18,GOL,GO6881,08:25:00,06:00-10:00,136,104,32,360,2025-04
2025-04-18,GOL,GO8555,09:35:00,06:00-10:00,144,117,27,360,2025-04
2025-04-18,GOL,GO9711,08:50:00,06:00-10:00,162,117,45,360,2025-04
2025-04-18,GOL,GO4962,11:25:00,10:00-12:00,186,174,12,360,2025-04
2025-04-18,GOL,GO8772,10:55:00,10:00-12:00,144,130,14,360,2025-04
2025-04-18,GOL,GO4765,12:20:00,12:00-16:00,162,123,39,360,2025-04
2025-04-18,GOL,GO8054,13:30:00,12:00-16:00,136,100,36,360,2025-04
2025-04-18,GOL,GO7952,19:20:00,16:00-20:00,186,135,51,360,2025-04
2025-04-18,GOL,GO6090,17:15:00,16:00-20:00,174,142,32,360,2025-04
2025-04-18,Azul,AZ5644,15:15:00,12:00-16:00,186,138,48,360,2025-04
2025-04-18,Azul,AZ5992,14:50:00,12:00-16:00,136,109,27,360,2025-04
2025-04-18,Azul,AZ1570,19:45:00,16:00-20:00,174,140,34,360,2025-04
2025-04-18,Azul,AZ6508,19:30:00,16:00-20:00,136,103,33,360,2025-04
2025-04-18,Azul,AZ2405,17:45:00,16:00-20:00,144,120,24,360,2025-04
2025-04-18,Azul,AZ9598,18:30:00,16:00-20:00,174,148,26,360,2025-04
2025-04-19,LATAM,LA7274,07:05:00,06:00-10:00,186,160,26,360,2025-04
2025-04-19,LATAM,LA4795,08:50:00,06:00-10:00,186,175,11,360,2025-04
2025-04-19,LATAM,LA3500,10:15:00,10:00-12:00,162,137,25,360,2025-04
2025-04-19,LATAM,LA4289,13:30:00,12:00-16:00,186,152,34,360,2025-04
2025-04-19,LATAM,LA7291,16:20:00,16:00-20:00,136,117,19,360,2025-04
2025-04-19,LATAM,LA2068,17:00:00,16:00-20:00,136,88,48,360,2025-04
2025-04-19,LATAM,LA9478,17:25:00,16:00-20:00,186,160,26,360,2025-04
2025-04-19,LATAM,LA2073,18:05:00,16:00-20:00,162,135,27,360,2025-04
2025-04-19,LATAM,LA8095,21:35:00,20:00-06:00,174,133,41,360,2025-04
2025-04-19,LATAM,LA1879,21:30:00,20:00-06:00,174,138,36,360,2025-04
2025-04-19,GOL,GO9663,08:05:00,06:00-10:00,144,123,21,360,2025-04
2025-04-19,GOL,GO7915,07:20:00,06:00-10:00,144,101,43,360,2025-04
2025-04-19,GOL,GO3009,06:20:00,06:00-10:00,144,126,18,360,2025-04
2025-04-19,GOL,GO3602,07:55:00,06:00-10:00,186,133,53,360,2025-04
2025-04-19,GOL,GO3111,10:15:00,10:00-12:00,136,112,24,360,2025-04
2025-04-19,GOL,GO2075,15:25:00,12:00-16:00,162,132,30,360,2025-04
2025-04-19,GOL,GO2512,18:10:00,16:00-20:00,174,117,57,360,2025-04
2025-04-19,GOL,GO1153,18:25:00,16:00-20:00,186,172,14,360,2025-04
2025-04-19,GOL,GO2894,23:45:00,20:00-06:00,186,142,44,360,2025-04
2025-04-19,Azul,AZ5946,06:50:00,06:00-10:00,136,109,27,360,2025-04
2025-04-19,Azul,AZ6447,07:25:00,06:00-10:00,186,143,43,360,2025-04
2025-04-19,Azul,AZ4005,06:30:00,06:00-10:00,174,159,15,360,2025-04
2025-04-19,Azul,AZ7827,10:25:00,10:00-12:00,174,154,20,360,2025-04
2025-04-19,Azul,AZ1365,19:55:00,16:00-20:00,186,134,52,360,2025-04
2025-04-19,Azul,AZ4900,17:30:00,16:00-20:00,186,164,22,360,2025-04
2025-04-20,LATAM,LA4097,06:45:00,06:00-10:00,162,153,9,360,2025-04
2025-04-20,LATAM,LA6405,07:10:00,06:00-10:00,144,132,12,360,2025-04
2025-04-20,LATAM,LA4819,09:55:00,06:00-10:00,144,96,48,360,2025-04
2025-04-20,LATAM,LA6169,10:20:00,10:00-12:00,162,115,47,360,2025-04
2025-04-20,LATAM,LA9362,15:35:00,12:00-16:00,174,156,18,360,2025-04
2025-04-20,LATAM,LA7279,18:40:00,16:00-20:00,186,151,35,360,2025-04
2025-04-20,LATAM,LA7054,18:15:00,16:00-20:00,144,124,20,360,2025-04
2025-04-20,LATAM,LA5846,16:40:00,16:00-20:00,144,129,15,360,2025-04
2025-04-20,LATAM,LA2084,18:15:00,16:00-20:00,136,128,8,360,2025-04
2025-04-20,LATAM,LA1320,19:35:00,16:00-20:00,162,115,47,360,2025-04
2025-04-20,GOL,GO7024,08:15:00,06:00-10:00,144,119,25,360,2025-04
2025-04-20,GOL,GO3088,11:10:00,10:00-12:00,144,94,50,360,2025-04
2025-04-20,GOL,GO2159,12:00:00,12:00-16:00,136,105,31,360,2025-04
2025-04-20,GOL,GO9433,12:45:00,12:00-16:00,144,94,50,360,2025-04
2025-04-20,GOL,GO7277,14:45:00,12:00-16:00,186,131,55,360,2025-04
2025-04-20,GOL,GO8306,16:30:00,16:00-20:00,174,138,36,360,2025-04
2025-04-20,GOL,GO2223,17:35:00,16:00-20:00,174,153,21,360,2025-04
2025-04-20,GOL,GO5672,04:20:00,20:00-06:00,136,120,16,360,2025-04
2025-04-20,GOL,GO7885,20:05:00,20:00-06:00,162,121,41,360,2025-04
2025-04-20,Azul,AZ3391,07:00:00,06:00-10:00,144,103,41,360,2025-04
2025-04-20,Azul,AZ9593,06:00:00,06:00-10:00,162,144,18,360,2025-04
2025-04-20,Azul,AZ4761,06:55:00,06:00-10:00,186,152,34,360,2025-04
2025-04-20,Azul,AZ4108,14:35:00,12:00-16:00,136,89,47,360,2025-04
2025-04-20,Azul,AZ9519,17:15:00,16:00-20:00,186,123,63,360,2025-04
2025-04-20,Azul,AZ6415,16:45:00,16:00-20:00,144,121,23,360,2025-04
2025-04-21,LATAM,LA3499,07:25:00,06:00-10:00,144,127,17,360,2025-04
2025-04-21,LATAM,LA1142,09:20:00,06:00-10:00,162,107,55,360,2025-04
2025-04-21,LATAM,LA7105,06:50:00,06:00-10:00,174,137,37,360,2025-04
2025-04-21,LATAM,LA1166,10:10:00,10:00-12:00,136,113,23,360,2025-04
2025-04-21,LATAM,LA8546,11:45:00,10:00-12:00,136,101,35,360,2025-04
2025-04-21,LATAM,LA1211,13:35:00,12:00-16:00,136,90,46,360,2025-04
2025-04-21,LATAM,LA8335,13:35:00,12:00-16:00,174,162,12,360,2025-04
2025-04-21,LATAM,LA8594,12:25:00,12:00-16:00,144,127,17,360,2025-04
2025-04-21,LATAM,LA5876,16:15:00,16:00-20:00,136,105,31,360,2025-04
2025-04-21,LATAM,LA4453,23:30:00,20:00-06:00,136,121,15,360,2025-04
2025-04-21,GOL,GO9574,09:05:00,06:00-10:00,162,106,56,360,2025-04
2025-04-21,GOL,GO1239,09:25:00,06:00-10:00,144,131,13,360,2025-04
2025-04-21,GOL,GO6699,10:05:00,10:00-12:00,136,123,13,360,2025-04
2025-04-21,GOL,GO8850,10:40:00,10:00-12:00,174,134,40,360,2025-04
2025-04-21,GOL,GO1688,19:40:00,16:00-20:00,136,92,44,360,2025-04
2025-04-21,GOL,GO7861,17:25:00,16:00-20:00,186,147,39,360,2025-04
2025-04-21,GOL,GO2927,16:55:00,16:00-20:00,174,129,45,360,2025-04
2025-04-21,GOL,GO3490,19:20:00,16:00-20:00,136,129,7,360,2025-04
2025-04-21,GOL,GO7362,17:50:00,16:00-20:00,144,133,11,360,2025-04
2025-04-21,Azul,AZ3807,07:10:00,06:00-10:00,174,128,46,360,2025-04
2025-04-21,Azul,AZ1824,06:40:00,06:00-10:00,144,103,41,360,2025-04
2025-04-21,Azul,AZ7126,07:40:00,06:00-10:00,186,149,37,360,2025-04
2025-04-21,Azul,AZ8970,06:25:00,06:00-10:00,186,142,44,360,2025-04
2025-04-21,Azul,AZ9682,15:10:00,12:00-16:00,174,140,34,360,2025-04
2025-04-21,Azul,AZ6032,23:30:00,20:00-06:00,144,118,26,360,2025-04
2025-04-22,LATAM,LA9894,07:40:00,06:00-10:00,144,129,15,360,2025-04
2025-04-22,LATAM,LA7351,11:35:00,10:00-12:00,162,129,33,360,2025-04
2025-04-22,LATAM,LA6112,11:20:00,10:00-12:00,174,161,13,360,2025-04
2025-04-22,LATAM,LA9943,15:05:00,12:00-16:00,186,164,22,360,2025-04
2025-04-22,LATAM,LA4308,12:20:00,12:00-16:00,162,140,22,360,2025-04
2025-04-22,LATAM,LA1523,13:10:00,12:00-16:00,162,137,25,360,2025-04
2025-04-22,LATAM,LA3065,14:20:00,12:00-16:00,144,128,16,360,2025-04
2025-04-22,LATAM,LA1031,12:00:00,12:00-16:00,136,109,27,360,2025-04
2025-04-22,LATAM,LA2655,14:25:00,12:00-16:00,144,94,50,360,2025-04
2025-04-22,LATAM,LA4832,16:40:00,16:00-20:00,136,108,28,360,2025-04
2025-04-22,GOL,GO4686,09:00:00,06:00-10:00,144,102,42,360,2025-04
2025-04-22,GOL,GO8515,06:10:00,06:00-10:00,144,119,25,360,2025-04
2025-04-22,GOL,GO4669,09:45:00,06:00-10:00,144,125,19,360,2025-04
2025-04-22,GOL,GO2123,06:10:00,06:00-10:00,174,139,35,360,2025-04
2025-04-22,GOL,GO4288,10:40:00,10:00-12:00,136,95,41,360,2025-04
2025-04-22,GOL,GO8142,13:55:00,12:00-16:00,144,136,8,360,2025-04
2025-04-22,GOL,GO9775,13:50:00,12:00-16:00,136,101,35,360,2025-04
2025-04-22,GOL,GO9903,17:35:00,16:00-20:00,162,127,35,360,2025-04
2025-04-22,GOL,GO9677,23:15:00,20:00-06:00,144,107,37,360,2025-04
2025-04-22,Azul,AZ3144,07:35:00,06:00-10:00,162,147,15,360,2025-04
2025-04-22,Azul,AZ1749,07:15:00,06:00-10:00,186,173,13,360,2025-04
2025-04-22,Azul,AZ2408,15:10:00,12:00-16:00,186,151,35,360,2025-04
2025-04-22,Azul,AZ6578,19:45:00,16:00-20:00,174,139,35,360,2025-04
2025-04-22,Azul,AZ8320,17:35:00,16:00-20:00,186,167,19,360,2025-04
2025-04-22,Azul,AZ9585,23:25:00,20:00-06:00,136,101,35,360,2025-04
2025-04-23,LATAM,LA6901,06:00:00,06:00-10:00,144,133,11,360,2025-04
2025-04-23,LATAM,LA2693,10:55:00,10:00-12:00,162,133,29,360,2025-04
2025-04-23,LATAM,LA4386,12:55:00,12:00-16:00,144,101,43,360,2025-04
2025-04-23,LATAM,LA6198,13:10:00,12:00-16:00,144,124,20,360,2025-04
2025-04-23,LATAM,LA1263,15:45:00,12:00-16:00,144,133,11,360,2025-04
2025-04-23,LATAM,LA7041,17:30:00,16:00-20:00,186,157,29,360,2025-04
2025-04-23,LATAM,LA2292,18:40:00,16:00-20:00,144,96,48,360,2025-04
2025-04-23,LATAM,LA7236,19:20:00,16:00-20:00,186,150,36,360,2025-04
2025-04-23,LATAM,LA9538,18:05:00,16:00-20:00,144,105,39,360,2025-04
2025-04-23,LATAM,LA6104,19:50:00,16:00-20:00,186,131,55,360,2025-04
2025-04-23,GOL,GO5085,08:10:00,06:00-10:00,144,118,26,360,2025-04
2025-04-23,GOL,GO8572,06:45:00,06:00-10:00,186,152,34,360,2025-04
2025-04-23,GOL,GO9874,09:40:00,06:00-10:00,144,119,25,360,2025-04
2025-04-23,GOL,GO4967,14:45:00,12:00-16:00,174,154,20,360,2025-04
2025-04-23,GOL,GO2669,15:25:00,12:00-16:00,162,147,15,360,2025-04
2025-04-23,GOL,GO5117,18:00:00,16:00-20:00,144,134,10,360,2025-04
2025-04-23,GOL,GO3251,17:45:00,16:00-20:00,162,111,51,360,2025-04
2025-04-23,GOL,GO4957,16:50:00,16:00-20:00,162,133,29,360,2025-04
2025-04-23,GOL,GO5998,16:35:00,16:00-20:00,136,111,25,360,2025-04
2025-04-23,Azul,AZ4096,09:05:00,06:00-10:00,136,88,48,360,2025-04
2025-04-23,Azul,AZ4469,08:00:00,06:00-10:00,144,110,34,360,2025-04
2025-04-23,Azul,AZ5874,12:15:00,12:00-16:00,136,123,13,360,2025-04
2025-04-23,Azul,AZ4951,14:05:00,12:00-16:00,144,136,8,360,2025-04
2025-04-23,Azul,AZ7829,15:40:00,12:00-16:00,144,127,17,360,2025-04
2025-04-23,Azul,AZ8165,17:45:00,16:00-20:00,144,98,46,360,2025-04
2025-04-24,LATAM,LA4011,09:00:00,06:00-10:00,162,118,44,360,2025-04
2025-04-24,LATAM,LA7397,06:45:00,06:00-10:00,174,133,41,360,2025-04
2025-04-24,LATAM,LA1719,06:50:00,06:00-10:00,186,165,21,360,2025-04
2025-04-24,LATAM,LA8356,10:50:00,10:00-12:00,162,135,27,360,2025-04
2025-04-24,LATAM,LA3324,11:30:00,10:00-12:00,174,128,46,360,2025-04
2025-04-24,LATAM,LA9657,11:40:00,10:00-12:00,174,123,51,360,2025-04
2025-04-24,LATAM,LA3166,14:50:00,12:00-16:00,144,129,15,360,2025-04
2025-04-24,LATAM,LA1992,15:55:00,12:00-16:00,186,162,24,360,2025-04
2025-04-24,LATAM,LA5547,19:05:00,16:00-20:00,144,122,22,360,2025-04
2025-04-24,LATAM,LA9994,19:40:00,16:00-20:00,136,105,31,360,2025-04
2025-04-24,GOL,GO7880,07:55:00,06:00-10:00,144,113,31,360,2025-04
2025-04-24,GOL,GO7009,07:45:00,06:00-10:00,162,141,21,360,2025-04
2025-04-24,GOL,GO7079,07:00:00,06:00-10:00,136,122,14,360,2025-04
2025-04-24,GOL,GO1291,11:45:00,10:00-12:00,174,152,22,360,2025-04
2025-04-24,GOL,GO9027,14:35:00,12:00-16:00,186,166,20,360,2025-04
2025-04-24,GOL,GO6791,15:20:00,12:00-16:00,144,105,39,360,2025-04
2025-04-24,GOL,GO5331,13:10:00,12:00-16:00,136,124,12,360,2025-04
2025-04-24,GOL,GO6260,19:35:00,16:00-20:00,186,170,16,360,2025-04
2025-04-24,GOL,GO8867,22:10:00,20:00-06:00,136,99,37,360,2025-04
2025-04-24,Azul,AZ1496,08:25:00,06:00-10:00,162,135,27,360,2025-04
2025-04-24,Azul,AZ8615,06:25:00,06:00-10:00,136,124,12,360,2025-04
2025-04-24,Azul,AZ6022,08:00:00,06:00-10:00,162,125,37,360,2025-04
2025-04-24,Azul,AZ2368,07:45:00,06:00-10:00,136,127,9,360,2025-04
2025-04-24,Azul,AZ4630,10:10:00,10:00-12:00,162,119,43,360,2025-04
2025-04-24,Azul,AZ1375,18:15:00,16:00-20:00,186,122,64,360,2025-04
2025-04-25,LATAM,LA6565,08:50:00,06:00-10:00,174,155,19,360,2025-04
2025-04-25,LATAM,LA1630,08:20:00,06:00-10:00,144,115,29,360,2025-04
2025-04-25,LATAM,LA3145,08:25:00,06:00-10:00,136,93,43,360,2025-04
2025-04-25,LATAM,LA6701,11:50:00,10:00-12:00,162,146,16,360,2025-04
2025-04-25,LATAM,LA6472,11:00:00,10:00-12:00,162,152,10,360,2025-04
2025-04-25,LATAM,LA9397,14:05:00,12:00-16:00,144,101,43,360,2025-04
2025-04-25,LATAM,LA7965,12:40:00,12:00-16:00,162,152,10,360,2025-04
2025-04-25,LATAM,LA2745,14:50:00,12:00-16:00,174,147,27,360,2025-04
2025-04-25,LATAM,LA9302,18:40:00,16:00-20:00,186,145,41,360,2025-04
2025-04-25,LATAM,LA6016,04:00:00,20:00-06:00,174,160,14,360,2025-04
2025-04-25,GOL,GO1745,06:20:00,06:00-10:00,144,103,41,360,2025-04
2025-04-25,GOL,GO6337,12:50:00,12:00-16:00,162,138,24,360,2025-04
2025-04-25,GOL,GO7783,14:50:00,12:00-16:00,186,147,39,360,2025-04
2025-04-25,GOL,GO2371,15:55:00,12:00-16:00,144,101,43,360,2025-04
2025-04-25,GOL,GO8970,18:00:00,16:00-20:00,144,103,41,360,2025-04
2025-04-25,GOL,GO6380,16:10:00,16:00-20:00,174,136,38,360,2025-04
2025-04-25,GOL,GO9145,17:25:00,16:00-20:00,136,89,47,360,2025-04
2025-04-25,GOL,GO3691,23:45:00,20:00-06:00,144,114,30,360,2025-04
2025-04-25,GOL,GO8600,01:25:00,20:00-06:00,174,122,52,360,2025-04
2025-04-25,Azul,AZ5813,09:35:00,06:00-10:00,186,154,32,360,2025-04
2025-04-25,Azul,AZ7604,09:50:00,06:00-10:00,186,148,38,360,2025-04
2025-04-25,Azul,AZ3691,10:35:00,10:00-12:00,144,124,20,360,2025-04
2025-04-25,Azul,AZ3560,14:00:00,12:00-16:00,174,165,9,360,2025-04
2025-04-25,Azul,AZ2360,15:10:00,12:00-16:00,144,99,45,360,2025-04
2025-04-25,Azul,AZ5167,14:15:00,12:00-16:00,162,147,15,360,2025-04
2025-04-26,LATAM,LA5732,09:55:00,06:00-10:00,186,164,22,360,2025-04
2025-04-26,LATAM,LA7370,10:35:00,10:00-12:00,162,123,39,360,2025-04
2025-04-26,LATAM,LA7336,11:10:00,10:00-12:00,186,153,33,360,2025-04
2025-04-26,LATAM,LA1014,11:10:00,10:00-12:00,162,114,48,360,2025-04
2025-04-26,LATAM,LA1822,10:20:00,10:00-12:00,186,134,52,360,2025-04
2025-04-26,LATAM,LA8599,11:20:00,10:00-12:00,144,104,40,360,2025-04
2025-04-26,LATAM,LA7435,15:25:00,12:00-16:00,174,161,13,360,2025-04
2025-04-26,LATAM,LA7628,18:15:00,16:00-20:00,186,166,20,360,2025-04
2025-04-26,LATAM,LA8497,19:35:00,16:00-20:00,136,90,46,360,2025-04
2025-04-26,LATAM,LA7812,05:55:00,20:00-06:00,144,100,44,360,2025-04
2025-04-26,GOL,GO6625,06:45:00,06:00-10:00,162,131,31,360,2025-04
2025-04-26,GOL,GO4204,08:30:00,06:00-10:00,162,108,54,360,2025-04
2025-04-26,GOL,GO1547,09:15:00,06:00-10:00,162,136,26,360,2025-04
2025-04-26,GOL,GO1198,10:20:00,10:00-12:00,136,116,20,360,2025-04
2025-04-26,GOL,GO4523,13:45:00,12:00-16:00,186,156,30,360,2025-04
2025-04-26,GOL,GO4683,18:45:00,16:00-20:00,136,115,21,360,2025-04
2025-04-26,GOL,GO6103,18:25:00,16:00-20:00,162,129,33,360,2025-04
2025-04-26,GOL,GO3837,18:15:00,16:00-20:00,174,159,15,360,2025-04
2025-04-26,GOL,GO5707,23:30:00,20:00-06:00,186,156,30,360,2025-04
2025-04-26,Azul,AZ8096,09:30:00,06:00-10:00,162,114,48,360,2025-04
2025-04-26,Azul,AZ9226,09:35:00,06:00-10:00,144,119,25,360,2025-04
2025-04-26,Azul,AZ8436,10:55:00,10:00-12:00,174,114,60,360,2025-04
2025-04-26,Azul,AZ4891,11:10:00,10:00-12:00,144,123,21,360,2025-04
2025-04-26,Azul,AZ7568,16:50:00,16:00-20:00,174,146,28,360,2025-04
2025-04-26,Azul,AZ7043,18:40:00,16:00-20:00,136,112,24,360,2025-04
2025-04-27,LATAM,LA6809,09:20:00,06:00-10:00,162,131,31,360,2025-04
2025-04-27,LATAM,LA6977,06:40:00,06:00-10:00,136,128,8,360,2025-04
2025-04-27,LATAM,LA9042,08:45:00,06:00-10:00,144,128,16,360,2025-04
2025-04-27,LATAM,LA3337,06:10:00,06:00-10:00,162,139,23,360,2025-04
2025-04-27,LATAM,LA4542,07:45:00,06:00-10:00,186,158,28,360,2025-04
2025-04-27,LATAM,LA6877,11:55:00,10:00-12:00,136,120,16,360,2025-04
2025-04-27,LATAM,LA1862,11:05:00,10:00-12:00,162,106,56,360,2025-04
2025-04-27,LATAM,LA6945,11:50:00,10:00-12:00,162,129,33,360,2025-04
2025-04-27,LATAM,LA5013,16:15:00,16:00-20:00,162,151,11,360,2025-04
2025-04-27,LATAM,LA8765,16:45:00,16:00-20:00,136,120,16,360,2025-04
2025-04-27,GOL,GO2732,07:15:00,06:00-10:00,174,143,31,360,2025-04
2025-04-27,GOL,GO6554,06:45:00,06:00-10:00,174,126,48,360,2025-04
2025-04-27,GOL,GO5287,10:35:00,10:00-12:00,162,145,17,360,2025-04
2025-04-27,GOL,GO4926,11:05:00,10:00-12:00,144,97,47,360,2025-04
2025-04-27,GOL,GO7474,11:40:00,10:00-12:00,186,152,34,360,2025-04
2025-04-27,GOL,GO2522,17:55:00,16:00-20:00,162,109,53,360,2025-04
2025-04-27,GOL,GO2539,18:00:00,16:00-20:00,186,144,42,360,2025-04
2025-04-27,GOL,GO2926,18:55:00,16:00-20:00,162,142,20,360,2025-04
2025-04-27,GOL,GO3660,20:00:00,20:00-06:00,186,138,48,360,2025-04
2025-04-27,Azul,AZ2325,06:05:00,06:00-10:00,136,106,30,360,2025-04
2025-04-27,Azul,AZ4875,10:00:00,10:00-12:00,186,163,23,360,2025-04
2025-04-27,Azul,AZ1795,10:50:00,10:00-12:00,186,138,48,360,2025-04
2025-04-27,Azul,AZ1768,15:50:00,12:00-16:00,174,117,57,360,2025-04
2025-04-27,Azul,AZ8143,05:15:00,20:00-06:00,136,120,16,360,2025-04
2025-04-27,Azul,AZ8417,04:05:00,20:00-06:00,136,111,25,360,2025-04
2025-04-28,LATAM,LA5801,09:35:00,06:00-10:00,136,102,34,360,2025-04
2025-04-28,LATAM,LA8779,06:15:00,06:00-10:00,174,143,31,360,2025-04
2025-04-28,LATAM,LA6483,06:30:00,06:00-10:00,174,116,58,360,2025-04
2025-04-28,LATAM,LA5615,10:45:00,10:00-12:00,174,143,31,360,2025-04
2025-04-28,LATAM,LA4579,15:05:00,12:00-16:00,136,94,42,360,2025-04
2025-04-28,LATAM,LA2259,17:10:00,16:00-20:00,136,108,28,360,2025-04
2025-04-28,LATAM,LA9204,18:15:00,16:00-20:00,144,93,51,360,2025-04
2025-04-28,LATAM,LA9781,16:10:00,16:00-20:00,174,138,36,360,2025-04
2025-04-28,LATAM,LA1253,19:20:00,16:00-20:00,144,128,16,360,2025-04
2025-04-28,LATAM,LA5848,18:20:00,16:00-20:00,162,122,40,360,2025-04
2025-04-28,GOL,GO7325,09:30:00,06:00-10:00,186,142,44,360,2025-04
2025-04-28,GOL,GO4156,06:30:00,06:00-10:00,136,124,12,360,2025-04
2025-04-28,GOL,GO4255,09:40:00,06:00-10:00,144,129,15,360,2025-04
